Nom,ID,X,Y,Z
COSMOS 2251 DEB,34689,-2630.9263190757647,-4970.965520380987,-4381.947298787568
COSMOS 2251 DEB,34721,-3705.468354279811,-1657.7896464246282,-5876.053254519677
COSMOS 2251 DEB,34722,-5008.416794519372,1451.656995668586,5076.095167721397
COSMOS 2251 DEB,34726,4915.2421901076295,344.74191945489366,5032.542921361289
COSMOS 2251 DEB,34728,-3333.696486768757,-5798.846258285096,-2088.3825562370685
COSMOS 2251 DEB,34729,-6604.633667898563,2149.3831037462915,755.672501366966
COSMOS 2251 DEB,34732,-485.00453307539755,6530.241771408561,-2834.3187463407007
COSMOS 2251 DEB,34738,4186.1995408022885,-3731.912324853306,4393.975360890078
COSMOS 2251 DEB,34750,-4921.368889469193,-471.331855693596,-5078.536762027166
COSMOS 2251 DEB,34752,4304.8284050999555,-3301.774457606282,-4325.789473278613
COSMOS 2251 DEB,34754,-3031.4558797652917,-6161.748246829913,1901.6080645661978
COSMOS 2251 DEB,34755,-7307.303685727779,2078.866801568069,1468.1898979196862
COSMOS 2251 DEB,34756,3528.5116626200247,391.48411916231566,-6550.688874311235
COSMOS 2251 DEB,34758,346.5075663205237,-2134.4383132039543,-7391.243456354531
COSMOS 2251 DEB,34760,5794.352860553398,-4114.493717026792,-703.0867396755108
COSMOS 2251 DEB,34761,1926.5855717724914,-1456.0444314189533,-6725.793600014804
COSMOS 2251 DEB,34784,59.809627522824044,2327.335676658658,6627.599498904319
COSMOS 2251 DEB,34790,1123.8659695758417,6954.5419419697255,1565.8609821705427
COSMOS 2251 DEB,34792,-3215.067756244764,-1322.1522534338078,6170.580591937352
COSMOS 2251 DEB,34793,-1368.4087595539838,3330.2416582439073,-6199.8816409909505
COSMOS 2251 DEB,34796,4699.597206975221,5050.082869385931,-1693.1639293023609
COSMOS 2251 DEB,34797,-1255.928827582131,6404.35924671576,-2975.089399750227
COSMOS 2251 DEB,34813,622.0774345266245,-1990.8985301105438,7167.256000922814
COSMOS 2251 DEB,34814,-6238.079424241424,3166.876006566588,1259.4724330269119
